merchant_id,tipo,name,cidade,culinaria,classificacao,brand,ofertas_ativas,descricao,logo_full_url,capa_full_url,fotos_galeria_full_urls,fotos_cardapio_full_urls,horario_funcionamento,faixa_preco,ticket_medio,culinaria_amigavel,endereco_completo,latitude,longitude,familiar,estacionamento,wifi,acessibilidade,musica_ao_vivo,area_kids,cardapio_kids,opcoes_vegetarianas,opcoes_veganas,pet_friendly,area_externa,ambiente_romantico,bom_para_happy_hour,valet,nota_google,avaliacoes_google,nota_dinein,avaliacoes_dinein,occasions
060694da-a96b-458d-88f6-bbc5de616723,Comer Fora,Amor Aos Pedaços - Aclimação,SAO PAULO,Doces & Bolos,KEY ACCOUNT,AMOR AOS PEDACOS,TRUE,"Somos reconhecidos há 40 anos pelas nossas deliciosas receitas artesanais e criações como o Bicho de Pé® e o famoso Festival de Morango, além de sermos os pioneiros em bolos em fatia.\n\nNossa linha de produtos ainda conta com sobremesas individuais, doces, bolos, tortas, pavês, salgados, bebidas e chocolates.\n\nTodas as fotos de produtos do nosso cardápio são meramente ilustrativas, podendo eventualmente ocorrer pequenas variações, caso a caso.",https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/134e1748-6de7-40e0-a42d-8da87e359e43/202104151928_iNJs_i.jpg,https://static.ifood-static.com.br/image/upload/t_thumbnail/capa/134e1748-6de7-40e0-a42d-8da87e359e43/202205091311_ZDge_i.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/6cbe4dfa-9d4a-4fdf-ac3b-dc9f77708152_20260420_173824.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/63cb5b9e-8b5b-4760-82ca-de8f5f759967_20260310_161525.jpg""]","[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/menu/photos/bacb2999-a705-44a2-8b33-18b2f765e0d0_Cardapio_Festival_do_Morango_26-page1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/menu/photos/f2353c37-97d4-4e84-8e2a-fd628e158131_Cardapio_Festival_do_Morango_26-page2.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/menu/photos/b61c598b-4b41-44cc-8250-06980f6d336c_Cardapio_Festival_do_Morango_26-page3.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/menu/photos/ef4b7dd2-879b-492f-9233-def27c5e4008_Cardapio_Festival_do_Morango_26-page4.jpg""]","[{""id"":""0927141a-d954-455a-b578-c74d0c5f19a6"",""dayOfWeek"":""SATURDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""},{""id"":""2f32f98b-d1b1-4769-9820-3b45404b7edc"",""dayOfWeek"":""SUNDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""},{""id"":""bb2ccb12-5c74-477a-aaf2-584f6f4b83b1"",""dayOfWeek"":""MONDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""},{""id"":""b9ef5361-b12d-4fb0-8275-b8f7555f93d7"",""dayOfWeek"":""TUESDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""},{""id"":""c197241f-b0df-4bb3-9c53-5f01ac667961"",""dayOfWeek"":""WEDNESDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""},{""id"":""acc9e98d-3f77-4702-abb7-d461d938e3ab"",""dayOfWeek"":""FRIDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""},{""id"":""cd356fb6-279e-4916-ab06-5691d9099556"",""dayOfWeek"":""THURSDAY"",""start"":""09:45"",""duration"":600,""end"":""19:45""}]",EXPENSIVE,80,Doces & Bolos,"AV DA ACLIMACAO, 860 - loja - ACLIMACAO, SAO PAULO/SP - CEP: 01531000",-23.573.569,-46.631.676,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.9,138,null,null,"[""Ambiente ao Ar Livre""]"
248438d6-1488-4319-94f1-0f7e9d8cc4eb,Comer Fora,Burger do Planalto,SAO PAULO,Lanches,CONTA ESTRATEGICA,BURGER DO PLANALTO,TRUE,Desde 2017 servindo batata frita artesanal que os clientes amam - além dos burgers suculentos e deliciosos! #pedeBDP\n\n#planaltopaulista #moema #hamburguer #lanchonete #batatafrita #nuggets #burger #vegetariano #vegano #veggie #superrestaurante,https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/87b72944-cc34-4d34-84d3-82ef0868ec30/202405281529_PZgp_i.jpg,https://static.ifood-static.com.br/image/upload/t_thumbnail/capa/87b72944-cc34-4d34-84d3-82ef0868ec30/202601072215_IggN_g.png,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/37c19b5c-9742-4695-9e2d-1660ec34f070_salao_7.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/2484b7d4-3ef8-437b-85b3-e7281b5a9859_salao_6.jpg""]",[],"[{""id"":""65997006-7484-46b0-b1a2-ac2487243c65"",""dayOfWeek"":""WEDNESDAY"",""start"":""11:45"",""duration"":180,""end"":""14:45""},{""id"":""ea62e895-3aab-47e2-87b7-a54f186aead7"",""dayOfWeek"":""THURSDAY"",""start"":""11:45"",""duration"":180,""end"":""14:45""},{""id"":""84ca3c24-ae5a-4da7-b859-c17a814e9ca8"",""dayOfWeek"":""FRIDAY"",""start"":""11:45"",""duration"":180,""end"":""14:45""},{""id"":""442fc44b-a3a4-44f5-aa61-0a439a5ee512"",""dayOfWeek"":""FRIDAY"",""start"":""17:45"",""duration"":255,""end"":""22:00""},{""id"":""4003bc6b-3e2f-47d4-97e8-64d1ce08f911"",""dayOfWeek"":""WEDNESDAY"",""start"":""17:30"",""duration"":270,""end"":""22:00""},{""id"":""1b35102f-b496-4e26-9531-ddb67332aaf6"",""dayOfWeek"":""SUNDAY"",""start"":""17:45"",""duration"":240,""end"":""21:45""},{""id"":""99023d42-43b3-4204-8463-d05075559721"",""dayOfWeek"":""THURSDAY"",""start"":""17:45"",""duration"":240,""end"":""21:45""},{""id"":""a9bbbcaf-aa90-47dd-9707-e6a3fb36e820"",""dayOfWeek"":""SATURDAY"",""start"":""17:45"",""duration"":255,""end"":""22:00""}]",VERY_EXPENSIVE,100,Lanches,"Avenida Ireré, 1834 - Planalto Paulista, SAO PAULO/SP - CEP: 04064004",-23.626.639,-46.646.299,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4.7,920,null,null,"[""Ambiente ao Ar Livre""]"
8872f277-613e-44e1-84e7-5650543c9b19,Comer Fora,Good Stuff Burger,SAO PAULO,Hambúrguer,CONTA ESTRATEGICA,GOOD STUFF BURGUER,TRUE,"A ideia é manter as tradições do hambúrguer, uma refeição gostosa e prática. Pra comer com as mãos. Sem frescura. Trazer de volta a simplicidade desse momento. Sentir todos os sabores em apenas uma mordida. Ingredientes incrivelmente frescos, fornecedores selecionados com carinho. Picles marinados na casa e cortados na ponta da faca. Os smashburgers feitos com todo amor e dedicação. Receitas simples. Explosão de sabor. Assim é a Good Stuff – Keep it Simple. Smash, fritas, hot-dogs e milk shakes!",https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/009a5769-d204-4f2d-a068-80175f0db0d6/202206011939_8Mw4_i.jpg,https://static.ifood-static.com.br/image/upload/t_thumbnail/capa/009a5769-d204-4f2d-a068-80175f0db0d6/202206011940_3aMJ_i.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/8e35b82b-f28f-4930-ab79-b8c3d31cc138_salao_good_redimensionado_6.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/247388d7-342f-4427-86f3-0d460486e9d1_salao_good_redimensionado_5.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/f0a3e1dc-e367-43e4-8bb0-83999dbe4849_salao_good_redimensionado_4.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/224fd459-4524-4041-a4c6-fedcb88a3007_salao_good_redimensionado_3.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/3e8bdf23-c95d-433b-a002-ea2ff4f2bee1_salao_good_redimensionado_2.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/7f1cca5b-ab40-4040-afb6-f355e7a76e2d_salao_good_redimensionado_1.jpg""]",[],"[{""id"":""b51df04b-8ff6-4932-be77-544dd14d3e25"",""dayOfWeek"":""FRIDAY"",""start"":""12:00"",""duration"":240,""end"":""16:00""},{""id"":""e4601c22-6118-4ecd-a32b-37f7c600d6ea"",""dayOfWeek"":""THURSDAY"",""start"":""12:00"",""duration"":240,""end"":""16:00""},{""id"":""684a5abd-7715-47e3-ab1d-07465838f83c"",""dayOfWeek"":""SUNDAY"",""start"":""18:00"",""duration"":240,""end"":""22:00""},{""id"":""5a70cc84-7917-48f8-b1bd-daad7fc3ad96"",""dayOfWeek"":""TUESDAY"",""start"":""18:00"",""duration"":240,""end"":""22:00""},{""id"":""52af2d46-e4f6-4e29-9460-031bab0a8201"",""dayOfWeek"":""WEDNESDAY"",""start"":""18:00"",""duration"":240,""end"":""22:00""},{""id"":""f5e3dd46-dff7-45ad-ba3d-b8366f2d62db"",""dayOfWeek"":""SUNDAY"",""start"":""12:00"",""duration"":270,""end"":""16:30""},{""id"":""5d60770f-b746-4a2c-89d2-abde113b2bfb"",""dayOfWeek"":""TUESDAY"",""start"":""12:00"",""duration"":240,""end"":""16:00""},{""id"":""a88f302a-2b48-47c5-a611-e4519360b63d"",""dayOfWeek"":""FRIDAY"",""start"":""18:00"",""duration"":270,""end"":""22:30""},{""id"":""950a2a48-2c43-4c31-aa0f-10c6c09544e3"",""dayOfWeek"":""SATURDAY"",""start"":""12:00"",""duration"":630,""end"":""22:30""},{""id"":""d9400dbf-de74-4db5-b0a2-4cfdac0ebfc7"",""dayOfWeek"":""WEDNESDAY"",""start"":""12:00"",""duration"":240,""end"":""16:00""},{""id"":""32804f22-78d2-47c0-817d-1fdb03d097bf"",""dayOfWeek"":""THURSDAY"",""start"":""18:00"",""duration"":240,""end"":""22:00""}]",VERY_EXPENSIVE,100,Hambúrguer,"Avenida Cotovia, 430 - Indianópolis, SAO PAULO/SP - CEP: 04517001",-23.606.593,-46.671.836,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,301,null,null,"[""Ambiente ao Ar Livre""]"
8ebfc01e-cf0e-477a-826f-6fabbea7db09,Comer Fora,Filadélfia Brasa,SAO PAULO,Carnes,CONTA ESTRATEGICA,FILADELFIA BRASA,TRUE,"No Filadélfia, somos apaixonados por oferecer o melhor das carnes nobres, preparadas com todo o cuidado e maestria, com um toque especial da culinária brasileira. \nAlém disso, nossas carnes são acompanhadas de guarnições autênticas da nossa terra que tornam cada refeição uma verdadeira experiência gastronômica.\nSeja para um almoço rápido ou um jantar especial, temos opções que agradam a todos os gostos, sempre com a qualidade e o carinho da comida brasileira. Prepare-se para saborear cortes premium e se encantar com a combinação perfeita de carnes e acompanhamentos.",https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/e80faf75-4bad-4733-a9e9-c962c0acaaa4/201909172006_7cRz_.jpeg,https://static.ifood-static.com.br/image/upload/t_thumbnail/capa/e80faf75-4bad-4733-a9e9-c962c0acaaa4/202311281848_r4St_i.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/67ed8621-4cb8-4f5d-a60f-3818a8a0c688_salao_filadelfia.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/2e9134f6-3d89-4fb5-acec-391854247406_salao_fila_foto_6.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/120d080a-99e2-4872-8901-5bf49128754a_salao_fila_foto_5.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/870a2f9d-c866-4a24-ba93-16d91a62c62f_salao_fila_foto_4.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/fc037733-dea6-423c-bcc8-6bd8398016c7_salao_fila_foto_3.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/a390bdb9-f60a-408c-93da-7a5426258646_salao_fila_foto_2.jpg""]",[],"[{""id"":""fb44ca6d-c9c3-4cf4-bcf8-677c00d6d47c"",""dayOfWeek"":""TUESDAY"",""start"":""18:00"",""duration"":235,""end"":""21:55""},{""id"":""99d58748-d0b8-41c5-ac48-8f39c6f990cb"",""dayOfWeek"":""WEDNESDAY"",""start"":""11:15"",""duration"":225,""end"":""15:00""},{""id"":""c4ed6c70-d578-4b92-bb16-06fef1256641"",""dayOfWeek"":""WEDNESDAY"",""start"":""18:00"",""duration"":240,""end"":""22:00""},{""id"":""361b0d3c-5186-43fd-abe2-ade90fed2513"",""dayOfWeek"":""THURSDAY"",""start"":""11:15"",""duration"":225,""end"":""15:00""},{""id"":""07419ea7-cc24-4d2b-b517-3b971ed2a96f"",""dayOfWeek"":""FRIDAY"",""start"":""11:15"",""duration"":285,""end"":""16:00""},{""id"":""2bdc7858-e9b7-4502-8863-33ef9f923732"",""dayOfWeek"":""SUNDAY"",""start"":""11:15"",""duration"":330,""end"":""16:45""},{""id"":""a7429984-357f-4054-93ca-79f416855af1"",""dayOfWeek"":""FRIDAY"",""start"":""18:00"",""duration"":230,""end"":""21:50""},{""id"":""1ba8a2bf-d5ab-4bf4-afb3-791770a10caa"",""dayOfWeek"":""TUESDAY"",""start"":""11:15"",""duration"":225,""end"":""15:00""},{""id"":""bbbe6806-50d6-4bee-bd87-f6b2bbadb754"",""dayOfWeek"":""THURSDAY"",""start"":""18:00"",""duration"":230,""end"":""21:50""},{""id"":""4ef9e186-ffe4-4db3-8603-0302d4ccfd76"",""dayOfWeek"":""SATURDAY"",""start"":""11:15"",""duration"":645,""end"":""22:00""}]",VERY_EXPENSIVE,100,Carnes,"Rua Alexandre Dumas, 831 - Chácara Santo Antônio (Zona Sul), SAO PAULO/SP - CEP: 04717001",-23.634.846,-46.699.943,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,913,null,null,"[""Pra Curtir em Família"",""Copa do Mundo"",""Ambiente ao Ar Livre"",""Para esquentar""]"
8dc1ea89-73ca-44ff-a902-e5aa2b113071,Comer Fora,Nico Pasta & Basta,SAO PAULO,Italiana,CONTA ESTRATEGICA,NICO PASTA BASTA,TRUE,"O tradicional Grupo SalaVip já conhecido pelas suas deliciosas pizzas, inaugura em 2009 mais uma charmosa casa no bairro do Ipiranga, o Nico Pasta & Basta que nesses mais de 15 anos impressiona com suas incríveis massas frescas.",https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/ebec9d3c-c10a-4911-b3d0-891942d3671e/202003261611_UdEy_i.jpg,https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/brand/cover/1747fd9b-0066-46c4-86b8-6a28c4ea0448_Destaque.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/f782385e-fa8f-438a-9339-149faab840bf_Salao_1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/3f415d92-baae-4ea3-9892-913a18c37d5f_Salao_2.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/4d8c7af6-f43c-465f-ad21-8d409de9d7e4_Salao_3.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/123091b2-6b96-4605-80a7-528a97f34f12_Salao_4.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/5ef35294-f6cd-4468-9ba0-790adfede3dc_Salao_5.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/da331095-3ea9-48c3-acf4-d59e07526ec7_Salao_6.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/bd68ce09-4af6-47f4-b29a-8544d59c8365_Salao_7.jpg""]",[],"[{""id"":""d80451be-dfaa-405c-93b8-9db6dc86a0a6"",""dayOfWeek"":""TUESDAY"",""start"":""18:30"",""duration"":300,""end"":""23:30""},{""id"":""1392baab-46d6-4c08-b1d3-93ddb82e64c0"",""dayOfWeek"":""TUESDAY"",""start"":""12:00"",""duration"":180,""end"":""15:00""},{""id"":""193f4f70-4790-4f1d-bfea-81500d12f52a"",""dayOfWeek"":""THURSDAY"",""start"":""18:30"",""duration"":300,""end"":""23:30""},{""id"":""04870858-a4aa-4752-a496-6fd957ac2288"",""dayOfWeek"":""SATURDAY"",""start"":""12:00"",""duration"":240,""end"":""16:00""},{""id"":""273d71c9-3c76-4650-9e35-c653428f0344"",""dayOfWeek"":""THURSDAY"",""start"":""12:00"",""duration"":180,""end"":""15:00""},{""id"":""d630a316-aee3-453d-90fd-c12f5c3acfee"",""dayOfWeek"":""WEDNESDAY"",""start"":""12:00"",""duration"":180,""end"":""15:00""},{""id"":""9b339d09-5cc1-44dd-9e45-0a1bb202bec3"",""dayOfWeek"":""FRIDAY"",""start"":""18:30"",""duration"":329,""end"":""23:59""},{""id"":""b59d8ad4-20d3-4522-b905-3e84d2aab2d7"",""dayOfWeek"":""SUNDAY"",""start"":""12:00"",""duration"":240,""end"":""16:00""},{""id"":""d2aba616-a0bb-4891-83e6-ab4f0dfadc12"",""dayOfWeek"":""FRIDAY"",""start"":""12:00"",""duration"":180,""end"":""15:00""},{""id"":""fb97213e-c2eb-4cee-904c-a94baa8b72c2"",""dayOfWeek"":""WEDNESDAY"",""start"":""18:30"",""duration"":300,""end"":""23:30""},{""id"":""22e0a0eb-c87e-4cea-bedc-d8f04ad7eca9"",""dayOfWeek"":""SATURDAY"",""start"":""18:30"",""duration"":329,""end"":""23:59""}]",VERY_EXPENSIVE,100,Italiana,"Rua Costa Aguiar, 1586 - Ipiranga, SAO PAULO/SP - CEP: 04204001",-23.588.055,-46.606.466,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,4853,null,null,"[""Ambiente ao Ar Livre"",""Para esquentar""]"
8cd22408-7c51-4fe4-8b8c-c660725dcf12,Comer Fora,Pobre Juan - Cidade Jardim,SAO PAULO,Carnes,CONTA ESTRATEGICA,null,TRUE,"Inspirado nas típicas casas argentinas, o restaurante Pobre Juan é uma das mais conceituadas casas de carnes do país e ficou famoso por sua parrilla (grelha argentina) premium, cortes de carnes nobres especialmente selecionados, excelência na carta de vinhos e seu ofurô de cervejas.",https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/brand/logo/3afdedf3-19ca-472a-95af-b5f6c7c319d8_Logo_Final.jpg,https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/brand/cover/77898d25-8955-4226-83e4-813e41c91ee7_Destaque.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/82607e8f-e7f6-4981-a7eb-1f565f96156b_Salao_03.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/8943b408-b37e-40d4-86dc-861c2dc41d95_Salao_01.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/7b10fc10-2ed3-4a04-8885-39e97d453c85_Salao_04.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/1d3db3dc-0096-49bf-8447-9e30b22f1ae1_Salao_05.jpg""]",[],"[{""id"":""662b5b6b-b806-4c04-a6f6-0c778e6598b8"",""dayOfWeek"":""WEDNESDAY"",""start"":""12:00"",""duration"":660,""end"":""23:00""},{""id"":""793b7657-7cf2-4d26-a7bf-a0d11d1c505c"",""dayOfWeek"":""FRIDAY"",""start"":""12:00"",""duration"":630,""end"":""22:30""},{""id"":""48a4ae47-dca1-4907-bf0c-e6e70e1e92f6"",""dayOfWeek"":""THURSDAY"",""start"":""12:00"",""duration"":660,""end"":""23:00""},{""id"":""7e6f052a-09ee-4d70-b2dc-f1ccfd754605"",""dayOfWeek"":""TUESDAY"",""start"":""12:00"",""duration"":660,""end"":""23:00""},{""id"":""2d4f396c-4995-46f4-a411-2d89da51c608"",""dayOfWeek"":""MONDAY"",""start"":""12:00"",""duration"":660,""end"":""23:00""},{""id"":""50b31545-1775-455f-a32f-3168e5a7a052"",""dayOfWeek"":""SUNDAY"",""start"":""12:00"",""duration"":540,""end"":""21:00""},{""id"":""907f5394-5c83-47e5-a0ef-f50d2b7fd302"",""dayOfWeek"":""SATURDAY"",""start"":""12:00"",""duration"":630,""end"":""22:30""}]",VERY_EXPENSIVE,100,Carnes,"AV MAGALHAES DE CASTRO, 12000 -  3° Piso - CIDADE JARDIM, SAO PAULO/SP - CEP: 05502001",-23.598.334,-46.699.066,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.6,1825,null,null,"[""Copa do Mundo"",""Ambiente ao Ar Livre"",""Para esquentar""]"
0be81eed-40ce-4ad6-b8b8-2b202ffa98cd,Comer Fora,Trattoria Tavolino Higienópolis,SAO PAULO,Italiana,CONTA ESTRATEGICA,TRATTORIA TAVOLINO - CONTA MARCA,TRUE,A Trattoria Tavolino é um pedacinho da Itália bem perto de você. Nossas receitas são carinhosamente preparadas de modo artesanal e nosso sabor tem alma genuinamente italiana.,https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/c0135c44-1d8c-4ee1-963c-d8f52776f04c/202607211757_VW3n_d.jpg,https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/brand/cover/12c8e625-109d-4c57-a2b5-dd746f90f2c2_resized_image_41_.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/880bdbb8-6c3b-4863-90c4-073be9de6eff_resized_image_43_.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/2e48e1d1-245e-46af-ae49-a1b2aec126d8_resized_image_42_.jpg""]",[],"[{""id"":""dccc5699-23e4-432c-82cc-5dd699728644"",""dayOfWeek"":""TUESDAY"",""start"":""15:00"",""duration"":450,""end"":""22:30""},{""id"":""a0e0119c-867d-4a0b-9b75-81b2294634f5"",""dayOfWeek"":""SUNDAY"",""start"":""17:00"",""duration"":270,""end"":""21:30""},{""id"":""a62b0b27-a546-466b-bd28-bc1918a8367a"",""dayOfWeek"":""MONDAY"",""start"":""15:00"",""duration"":450,""end"":""22:30""},{""id"":""01b30e83-fbb4-4668-ae60-e0a912be0ad6"",""dayOfWeek"":""WEDNESDAY"",""start"":""15:00"",""duration"":240,""end"":""19:00""}]",VERY_EXPENSIVE,100,Italiana,"Rua Alagoas, 124 - Higienópolis, SAO PAULO/SP - CEP: 01242000",-23.547.422,-46.655.565,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.6,1138,null,null,"[""Ambiente ao Ar Livre"",""Para esquentar""]"
e6930f04-ef60-4d25-8f24-cdfc56aa4e14,Comer Fora,Badauê,SAO PAULO,Frutos Do Mar,CONTA ESTRATEGICA,null,TRUE,"Com mais de 15 anos no Litoral Norte, o tradicional Badauê chega à capital.\n\nEspecialista em frutos do mar e cozinha caiçara, com delícias como Camarão Crocante, Lula à Dorê, Moquecas, Bobó de Camarão, Peixe com Farofa de Banana e uma seleção especial de sushi.\n\n🏆 Reconhecido pela excelência, fomos eleitos Melhor Restaurante de Peixes e Frutos do Mar de SP – 2023/2024/2025 pela revista GoWhere.",https://static.ifood-static.com.br/image/upload/t_thumbnail/logosgde/02fc56e3-afb9-47ec-b49d-41c4a3129ffb/202304041142_ypxl_i.jpg,https://static.ifood-static.com.br/image/upload/t_thumbnail/capa/02fc56e3-afb9-47ec-b49d-41c4a3129ffb/202304041142_QyYp_i.jpg,"[""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/a1b58cbc-f962-49a8-bd2c-ef60deceec4a_salao_bada_6_v1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/76ec8836-a78a-4f03-ba32-8b91c6a8d2b7_salao_bada_5_v1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/9190647b-0b50-4765-beba-a5ecc15ac0e2_salao_bada_4_v1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/4df5076a-8d6b-4295-9374-85d50d5356e5_salao_bada_3_v1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/5ba02341-b3d4-4336-89f3-9e258b4242ba_salao_bada_2_v1.jpg"",""https://dine-in-consumer-media-uploads.ifood.com.br/dine-in-partner/salon/photos/aaa0bc77-d8bf-499d-9662-38ff6b8ecc47_salao_bada_1.jpg""]",[],"[{""id"":""d9caea43-6b80-4619-8a24-a70ba68b3629"",""dayOfWeek"":""SATURDAY"",""start"":""11:00"",""duration"":690,""end"":""22:30""},{""id"":""cae47a5e-94d2-4b36-a261-ee4ba0544106"",""dayOfWeek"":""TUESDAY"",""start"":""11:00"",""duration"":270,""end"":""15:30""},{""id"":""3dacdd44-6dfc-4f3a-963f-e5b13f31092b"",""dayOfWeek"":""SUNDAY"",""start"":""11:00"",""duration"":360,""end"":""17:00""},{""id"":""fe54e47c-6034-4d0c-966c-287e4924915f"",""dayOfWeek"":""FRIDAY"",""start"":""11:00"",""duration"":270,""end"":""15:30""},{""id"":""2683224f-c50a-44e1-ab51-6b8b7d750200"",""dayOfWeek"":""FRIDAY"",""start"":""18:30"",""duration"":255,""end"":""22:45""},{""id"":""1a0c30a6-c344-4242-b2d5-37062e9e0d92"",""dayOfWeek"":""WEDNESDAY"",""start"":""18:30"",""duration"":255,""end"":""22:45""},{""id"":""8754602f-c5be-43d6-9860-ee95c4e74278"",""dayOfWeek"":""THURSDAY"",""start"":""11:00"",""duration"":270,""end"":""15:30""},{""id"":""27039413-c202-402f-8328-dd9dd1c541fc"",""dayOfWeek"":""THURSDAY"",""start"":""18:30"",""duration"":255,""end"":""22:45""},{""id"":""93ebb89e-4c74-4fcf-a22c-5c0af9ca6dce"",""dayOfWeek"":""TUESDAY"",""start"":""18:30"",""duration"":255,""end"":""22:45""},{""id"":""92cda616-edf2-47cf-8149-876652454fb3"",""dayOfWeek"":""WEDNESDAY"",""start"":""11:00"",""duration"":270,""end"":""15:30""}]",VERY_EXPENSIVE,100,Frutos Do Mar,"R. José Maria Lisboa, 1397 - Jardins, SAO PAULO/SP - CEP: 01423001",-23.563.311,-46.663.532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,684,null,null,"[""Pra Curtir em Família"",""Ambiente ao Ar Livre"",""Para esquentar""]"
